onset	duration	trial_type1	trial_type2	stimulus	cue_onset	response_time	correct_response
0.155338740000005	0	word	abstract	desperation	1.968410399999	0.872300000000223	1
11.521881239999	0	word	abstract	oblivion	13.1224367	1.33308830000009	1
15.272172439999	0	word	abstract	imagination	17.2372263	0.882754400000067	1
19.38881654	0	nonword	concrete	troitor	20.921883	1.16937140000027	1
30.472159639999	0	word	abstract	equality	32.139545399999	0.934687300000177	0
41.705587739999	0	word	concrete	teaspoon	43.337088099999	0.948082699999986	1
50.58867864	0	word	concrete	saxophone	52.3203322	0.726423900000099	1
61.872301239999	0	nonword	concrete	turtore	63.505463899999	0.89689229999999	1
70.755373039999	0	word	abstract	precedent	72.322034899999	0.741804799999954	1
76.771653239999	0	nonword	abstract	eciropy	78.4369852	0.805026900000029	1
85.688962439999	0	nonword	concrete	purtroit	87.386690299999	1.14556379999999	1
91.83887704	0	word	abstract	fantasy	93.486877899999	0.939581700000189	1
103.039003139999	0	word	concrete	pillbox	104.820322899999	0.985405000000128	0
114.388380439999	0	nonword	concrete	scrautchen	116.139430099999	0.711946300000136	1
120.60565654	0	nonword	concrete	congrogale	122.2374814	1.02172750000022	1
126.704980839999	0	nonword	abstract	timisipy	128.355561599999	1.02472350000016	1
137.905707139999	0	word	concrete	sculpture	139.4537801	0.744640600000138	1
143.90528254	0	nonword	concrete	persocate	145.6198462	0.837229600000228	1
147.771883839999	0	nonword	abstract	afranily	149.3722761	0.741008599999986	1
156.62233344	0	word	concrete	photograph	158.3884732	0.834196400000109	1
165.638631539999	0	word	abstract	similarity	167.4199918	0.664503500000137	1
176.972141139999	0	word	concrete	telescope	178.6220147	0.629878100000041	1
180.772241939999	0	nonword	concrete	bofcoit	182.419767599999	0.601760300000023	1
189.672236439999	0	nonword	concrete	charoit	191.321765699999	0.91187590000004	1
195.788642839999	0	nonword	abstract	actiliry	197.389134599999	0.797945400000116	1
204.655080339999	0	word	concrete	capsule	206.239372999999	0.676903600000059	1
210.705094239999	0	nonword	concrete	vortae	212.270161099999	0.900396499999942	1
216.738900739999	0	nonword	concrete	broish	218.270738199999	0.926909600000044	1
225.52219374	0	word	abstract	eminence	227.287001099999	0.9392785	0
236.838759839999	0	nonword	concrete	radegourse	238.687264	0.798065100000258	1
243.15549264	0	nonword	abstract	frigiliny	244.770690899999	0.733208300000114	1
254.32222244	0	word	concrete	gunpowder	255.9876207	0.742391300000008	1
263.254467739999	0	word	abstract	experience	265.270829299999	0.749902500000189	1
269.722260039999	0	nonword	abstract	frasinidy	271.388776299999	0.618975600000112	1
278.63848414	0	nonword	abstract	rigilicy	280.271260899999	0.657213900000215	1
284.722280639999	0	word	concrete	cartridge	286.422367799999	0.861343400000123	1
288.572917139999	0	nonword	concrete	tangorle	290.170310099999	0.752741400000104	0
292.337202039999	0	word	concrete	bayonet	293.9221535	0.593018700000129	1
296.072191139999	0	word	abstract	euphoria	297.705675	0.644535200000063	1
302.172369239999	0	nonword	concrete	compotarce	303.953137099999	0.813711600000033	1
311.205144039999	0	word	concrete	landmark	313.021751699999	0.57465460000003	1
315.172288439999	0	word	concrete	tapeworm	316.654821599999	0.638256500000125	1
326.205629039999	0	nonword	abstract	viciridy	327.8686578	0.738760200000115	1
337.422447939999	0	nonword	concrete	parochate	339.138622699999	1.32511320000003	1
346.389089339999	0	nonword	abstract	animitive	348.2723314	n/a	0
355.536856039999	0	word	abstract	moderation	357.272463099999	1.0830334000002	1
